"x","y","z","class_z"
-7.2820285225500765,-3.5637492668265613,0.11940937133037766,"1"
0.7592822136425941,7.134753768546322,0.10846470069824252,"1"
6.712014673550836,3.464692471058333,0.12645695593118272,"1"
5.022935663071236,1.9212545482178545,-0.1462748529996983,"0"
-5.485535729984948,-1.6956850485622876,-0.08977559379265508,"0"
2.0539114128862366,7.758314427580082,0.12277143659697645,"1"
1.529451213653152,6.916383479415625,0.10130004735456738,"1"
5.708596092318725,2.980404980106721,0.024218872527841235,"1"
-6.822700372805935,-9.171340145709905,-0.07932823254095409,"0"
-4.558364639865604,-8.65818783438884,-0.036007088658774174,"0"
-5.914471044605829,2.6988338338122464,0.033259138306919525,"1"
-5.034308022515084,-9.616838948113166,-0.09121405160790971,"0"
-5.5826760666785935,5.871832364550711,0.11964321428894495,"1"
-3.345276130237293,2.8881671961170934,-0.21663469713145983,"0"
2.0795332408425615,3.7701343528136615,-0.21330356984989784,"0"
9.257043529960537,2.6445114883903003,-0.020899909635439227,"0"
4.858411981100801,-5.843003134244855,0.12734153866519235,"1"
7.421060209989339,5.910508006624269,-0.006571344707572678,"0"
2.7322693538377774,3.6913297557377174,-0.2161829702385339,"0"
-2.9503103016479386,9.48970824745643,-0.049384385831111974,"0"
-7.040192441881876,-2.965125191885784,0.127895175066156,"1"
-7.750934319854892,-9.929723520878738,0.0024059138303586707,"1"
-6.642346579894101,-9.07493205258988,-0.08614331751966986,"0"
0.8460643949786668,6.498645663310242,0.040745361712389926,"1"
-9.160715568755771,-7.499345567199949,-0.05617118468775367,"0"
-4.0975845919631615,-5.0058324259548055,0.028565663401998502,"1"
-9.768334091051951,-0.26562407020305656,-0.03481754505357505,"0"
1.6984760161762136,9.101987450649016,0.017811407362644773,"1"
-5.880678681169305,-6.376893292893058,0.07860197079275547,"1"
-7.792753807831363,-7.383288771102608,-0.09000839781027195,"0"
8.554693228062963,-8.09174209366428,-0.060385875127998,"0"
-2.3984442161777153,0.04342254234241594,0.28193664382302563,"1"
6.547389491814684,-5.791707846801655,0.07223219012157132,"1"
-4.130282321888512,9.711696298223142,-0.08564597671424384,"0"
4.994685984531209,1.7634476696654726,-0.1574536807045469,"0"
-0.24502263915616318,7.80133844844757,0.1279674544730794,"1"
8.895359685607787,1.3054059342247513,0.04678573949825883,"1"
-1.8580700688068639,4.717061776271763,-0.1847792612474148,"0"
-3.885037851499346,-6.780684586395793,0.12786404136653484,"1"
1.4114168559464453,-0.03289979630078044,0.6993813258230532,"1"
7.5219353061118035,7.0724588095142735,-0.0758638944354229,"0"
4.4593762990284365,-1.4757385869242956,-0.21286754220925114,"0"
-9.068102516935443,-7.784416613890537,-0.04829862700616344,"0"
2.872373432881382,5.206036366498449,-0.0556616767981231,"0"
-3.0140673649691374,-6.445350051099156,0.10390885571816133,"1"
-2.4167496882325645,-2.4054571953616115,-0.07772451591238261,"0"
-6.0858499456662285,-9.659841585394236,-0.07992109295840111,"0"
3.167130715148005,-9.818862897166005,-0.07545568895721055,"0"
-6.772867363977591,-6.911552749469985,-0.025773326365164734,"0"
3.316091532158305,-0.4190334977518688,-0.05969290279787172,"0"
5.926464582098323,6.2570479509131225,0.08376595275554255,"1"
-5.952208065139521,-6.301625541590294,0.07918181181281961,"1"
-0.9146713034089551,4.329541901902932,-0.21672186540347066,"0"
-2.4805960678090795,-3.423599061414622,-0.209297829517829,"0"
-5.062476748112474,0.3719791712273164,-0.18411179672612757,"0"
-4.844020466458767,-0.6635385084792826,-0.20133942960730059,"0"
-7.69288654321006,9.313001659669556,-0.03873768040447994,"0"
2.9470470029680023,9.174149810077907,-0.021745185691932137,"0"
5.7526993355381055,5.146006602648496,0.1283716083348028,"1"
-9.435549999369385,9.952775901989071,0.06649868661911934,"1"
-2.3061577366355728,-9.510892770585563,-0.03615991898192732,"0"
2.3183435703626607,-4.2807473998087815,-0.20292525064248979,"0"
8.598989356303992,-1.4349683955751686,0.07449779318171944,"1"
6.3695201451982975,-7.288922302844192,-0.026064403365261366,"0"
-0.32687752979780527,8.338504493323672,0.10568072590551834,"1"
0.09001508654038304,5.444922172941061,-0.1364360047315898,"0"
-9.91920267390473,-8.50416345319312,0.036645587312246194,"1"
6.607871374796588,-8.344445649073617,-0.0882017765918965,"0"
9.330087411335228,9.955475241758407,0.06456223727349335,"1"
-0.45379553460845656,1.6299826289584338,0.5866918982518988,"1"
6.8416565394038,1.0068697863450176,0.08544639727779935,"1"
0.49394443075327743,-3.640361117193893,-0.13810710964221418,"0"
0.8136094803408973,-3.1017355139782214,-0.020279624811206976,"0"
4.111006342520353,-8.520423107660138,-0.0037579962030657105,"0"
-7.791623310998263,1.2046945366203037,0.12677795236654232,"1"
7.8217962504117935,9.806949919465286,-0.0017678605424291574,"0"
-3.9634737912369093,6.6405820421240875,0.12837022860386144,"1"
2.1980809605764495,3.1228214208590757,-0.16409512898259987,"0"
9.160511871770368,0.7346541174383159,0.0253213661131241,"1"
1.3479494848205995,-3.5843965339424066,-0.16579336278461293,"0"
3.717848564379757,-3.8814650574938536,-0.14670934553452977,"0"
-6.552918397534464,6.937491428621843,-0.01236316383503074,"0"
-0.8405478794564019,-8.183028091570915,0.11324522144012515,"1"
-4.930583755428318,-8.003933541954867,0.0025585075241887096,"1"
9.068833611032328,-1.8475896764638673,0.01824294550067645,"1"
0.8567831748467132,8.353226761122688,0.10195558319618742,"1"
5.687844747422817,9.537159083857954,-0.08952063020423975,"0"
-4.466258559508205,1.43660764840957,-0.21309998496399934,"0"
3.8037064691449256,-8.067114349194888,0.05433284201664123,"1"
8.109957904060746,2.35115040546912,0.09841315212828793,"1"
-6.2085375535480525,-7.917742704925184,-0.05910320171259692,"0"
-0.3344436627383409,-2.960666927832454,0.054165835004284256,"1"
2.659725879298172,7.296397760066387,0.12826809350666768,"1"
4.295196589724814,-3.9307956514930975,-0.07637592367684401,"0"
2.4820363875546185,2.7120998756450767,-0.1386363021673559,"0"
7.06680226409819,0.6836731704197874,0.10265497452724635,"1"
-7.759812492970939,9.174554209093728,-0.043516630453712526,"0"
9.266030302441418,-4.761088258801003,-0.0804015278059992,"0"
-4.449018275422365,2.4774359579774163,-0.182373635142002,"0"
-2.6545716444716856,6.373117083573071,0.08424111304749637,"1"
0.7478768535419551,3.38763654407402,-0.09275481784140265,"0"
-7.962129208365571,-7.379323354607559,-0.09121859605051764,"0"
-1.8396521807965946,9.044408631750795,0.02101217631195434,"1"
3.7500354968879748,-3.7751188947824277,-0.1541736146356869,"0"
3.0553760408683406,7.862395481078572,0.09908417791267662,"1"
1.9084313653537315,-7.828857434205865,0.12152209465399644,"1"
1.5187361821786265,1.457547898526581,0.40887345167374867,"1"
-6.764418744404654,2.591111534994061,0.11313108034675558,"1"
4.56254678317614,4.389486397742372,0.00758499530599277,"1"
7.397460405627395,-8.632460733150939,-0.08191800786759995,"0"
6.016323898061913,-6.728918682314465,0.04298485417157054,"1"
0.057929346513653,-8.245869939467683,0.11206688522669844,"1"
-0.5795912512431336,5.196068532751754,-0.16637298141509563,"0"
1.6367615582674322,5.930347484761338,-0.02125078279390363,"0"
-5.615445868973965,-2.7989691417743927,-0.0014082382124906987,"0"
-4.907323489716646,-9.482876605512098,-0.08895490608194274,"0"
-6.045450613084411,-4.105769385755938,0.11693508238404415,"1"
4.501646099480503,-3.872978155416831,-0.05691419618594196,"0"
0.7624423440283792,3.2982222765562383,-0.07125318534270689,"0"
6.296347591548589,6.01561004888924,0.07543060350812361,"1"
4.500093437071008,-8.223931410619992,0.005345936019204749,"1"
-8.439893783306998,1.9059186799578995,0.08065118109755423,"1"
8.992870415599473,9.614973497461769,0.042808692045380126,"1"
-2.924293745237354,1.2038877957908447,-0.006582407344760581,"0"
0.3641816960444437,7.961399095930446,0.1246353421766171,"1"
7.826158545223972,-4.699020683119746,0.03198336684386567,"1"
-5.961367935771005,-0.5640873253118848,-0.048583944281565136,"0"
-1.1964155332454407,3.724612929317214,-0.17803060558336437,"0"
7.260804357504032,-4.4357564854144975,0.09323790212814928,"1"
0.3389715667611686,-7.135872422736124,0.1061491573173495,"1"
-5.900586717364162,-7.633997670856152,-0.02300089815006949,"0"
1.317288607474369,4.248530745406363,-0.21700879804629059,"0"
-5.683258094239891,-4.170620250761699,0.09836138043909136,"1"
7.74952978978553,-1.6762567535601836,0.12577096014918474,"1"
7.827285410773904,7.9165246671851826,-0.08898159347737868,"0"
-9.0416969179727,1.8753066569070054,0.02052175024156024,"1"
-1.3737201139081971,-7.899590944093227,0.12304036933459539,"1"
-2.6182383992075646,6.233987720250905,0.06807323424795564,"1"
-9.020299855314647,9.702429634231926,0.04754520055877072,"1"
9.559655882098081,-1.1846903438182679,-0.021438095862046692,"0"
-4.663740062264647,-4.484052878906926,0.0286641880410646,"1"
0.645200733264776,-8.928849376445902,0.05085329877340008,"1"
-0.08461001091612808,5.962105269452085,-0.05283203606269195,"0"
9.759982664894281,-5.673905309400428,-0.08478257260602291,"0"
-1.6280568677016038,4.490697143290047,-0.20891637323652623,"0"
6.211417689090226,-6.95039007916958,0.01106408368217734,"1"
-4.470039261792522,7.833285190342018,0.043771355542172576,"1"
2.1209675742037426,-1.2437469049945005,0.25663837937837675,"1"
-2.8319339124083704,-9.676667234254648,-0.06063471086182988,"0"
7.026603653092117,-8.12861681620464,-0.09015499115660593,"0"
0.5444036209678789,-9.333535275958367,0.008054838494874523,"1"
7.747503269200109,2.5531927129259593,0.11699013922898507,"1"
-1.8516270247298436,1.6832543161199283,0.23840168918561405,"1"
2.0178539105561537,-7.310321419026242,0.1270746463456195,"1"
-4.498879145617005,5.629858593415753,0.1106860897980073,"1"
6.457570543988719,-7.779674322887484,-0.06263578770947044,"0"
6.2008208212968725,9.263461309436728,-0.08867762179179753,"0"
6.260851899854011,-5.241764557278961,0.11657533689528884,"1"
4.388500909509327,8.95757859670103,-0.05240474528365195,"0"
5.021486236307906,5.4630396907417165,0.1222875440934601,"1"
-8.975448093220152,8.546919945879765,-0.013847685731969452,"0"
4.411804767954678,-7.445329594501255,0.08047747248590806,"1"
-0.49353589990638014,-5.584623953280968,-0.11171153456281516,"0"
2.587830679145636,1.1417435179425954,0.10889026220957881,"1"
-4.021361902273293,3.418975956773691,-0.1599152898972249,"0"
-8.633345936088876,-8.392559248528713,-0.0417020913872926,"0"
7.001808900465054,-9.09405579756596,-0.07721553162630884,"0"
1.1360227767424274,6.154173493526358,-0.004000556535378945,"0"
2.941514452679211,6.26850803557323,0.08638113680451225,"1"
1.3957157372282012,6.822443356933881,0.0903578013351096,"1"
-0.5563952817661608,1.608436161985665,0.5825140783191136,"1"
-2.356838709517774,-9.001934271995232,0.012804015389663654,"1"
5.693912317391982,-8.744317974434384,-0.0811529812891234,"0"
-7.58791272821151,9.796679983267502,-0.014033543765887306,"0"
-0.12473092108004025,-6.35549567925761,0.011557528432942867,"1"
1.6254120878471703,-1.480806984325934,0.3680166434994934,"1"
6.467018827091195,6.584317345614231,0.021071464578516663,"1"
5.567297936049814,3.4228190096056785,0.03817380672397882,"1"
-7.028611224205279,-2.0141682237862657,0.11713548115134598,"1"
6.811876249629364,6.228684530472506,0.020938536013844426,"1"
-4.4485072515342345,8.902031210924267,-0.05052766418723074,"0"
2.027841398034635,7.029893661024463,0.11740734095417248,"1"
3.243736192355648,8.165771201271447,0.06781537885683918,"1"
8.931531093579906,1.5774359762648125,0.03832592167164545,"1"
2.2418714026130875,8.361494968421141,0.0802448635579459,"1"
8.571379000142553,-6.628216379237104,-0.09110753057819293,"0"
-2.3176490625685116,-6.669620502289863,0.09936561018132874,"1"
2.941487011982332,-8.295655893678148,0.06629640191277318,"1"
-3.105186109015044,6.411270844044093,0.10457567686061424,"1"
1.551575259028148,9.96652884160726,-0.06092639703043317,"0"
0.7839512878875432,6.2617708225692255,0.004352195988144792,"1"
-7.502531602110151,-5.571009978594647,0.00855607655902788,"1"
-1.491475286389111,-9.955120259449748,-0.059442011744323904,"0"
4.815661468774303,1.6059359932663995,-0.18408469653053539,"0"
-6.388642008965437,-9.77061139574906,-0.06669876725537459,"0"
2.0650749614785386,5.638305829354637,-0.04580022655528905,"0"
-0.015382267255786175,-3.978115428248918,-0.18660395722723788,"0"
-8.681005958768864,8.296341715957197,-0.04413001619670811,"0"
5.344007650467486,9.872437275939909,-0.08672405199293205,"0"
-2.2069600815590977,9.720672114082205,-0.05186013961424115,"0"
4.112576936748333,-3.515054600801961,-0.141649021647574,"0"
0.46602926161914127,3.457801040159092,-0.09759689519421377,"0"
-4.278947515064056,-9.210617486708834,-0.06575398646466991,"0"
-2.882641332608342,-5.670208364953508,0.01220326178595885,"1"
7.3208860435121395,3.431948871250981,0.12038279993122775,"1"
-6.38271588701506,0.9003808331185841,0.025133287162088177,"1"
9.84493346974961,-9.891925594119677,0.07048192723458055,"1"
-0.9621861252589685,8.514592495511476,0.0881363764432971,"1"
-4.632203304925191,3.662476875452821,-0.0625004280074247,"0"
8.737018465777396,-4.087360937204425,-0.022730541121134023,"0"
3.00473434879315,-3.9672879533161387,-0.19395600744999972,"0"
-2.8939153414753127,4.130326910852096,-0.18753070207084468,"0"
5.398614637773868,-1.8969677268004368,-0.09297552449338707,"0"
1.8165265422880932,-4.26122138708692,-0.21518485838249418,"0"
2.495022886426778,8.211521582626297,0.08696584893335613,"1"
5.387274965405959,4.449929709265774,0.09266338189259131,"1"
2.1752974045253204,9.825597693974537,-0.05924175357612334,"0"
-2.5069226310739694,-2.2126251317475676,-0.060035265045531014,"0"
-4.152706291229002,2.741674752923304,-0.19401160084720462,"0"
-5.995633777634836,-8.976391159545528,-0.09077424935419336,"0"
-7.211955674636998,3.6092579822354427,0.12125532765758443,"1"
-5.805288388428018,-9.894026775927049,-0.07748940497871068,"0"
-9.542467757810442,-4.2743653711787495,-0.0820530964507983,"0"
-4.652258449462696,-9.911449593478249,-0.09123355035247752,"0"
3.7874881384005086,6.554775762007058,0.12681646171901365,"1"
0.1762431332624672,-2.0277296698005394,0.43923644739876944,"1"
-1.7151712542501016,7.515768035478128,0.12835756330605028,"1"
4.629592129062443,-6.79047528116528,0.11368223089110621,"1"
7.42998658966302,-5.952840698704549,-0.010044901281103916,"0"
-4.028015556400701,2.893987747521784,-0.19547750878902598,"0"
1.112372737080193,-3.8682801810847316,-0.19203082362549131,"0"
-0.814325832394676,3.3350832873730614,-0.08370339378110704,"0"
9.60742507966831,8.271432818970816,0.008748491365987952,"1"
6.075861089294751,-4.124035034012414,0.11880270996396691,"1"
6.803569704796434,-7.192293407505099,-0.04624861927090993,"0"
-0.22546559284970336,-2.9170536803394853,0.07320048751812468,"1"
1.0368561795437792,7.521950784027339,0.127241826279675,"1"
-1.930257609626997,-4.49560965925823,-0.2010893934069151,"0"
-4.947577870153552,-4.775464301402739,0.08128659804666866,"1"
-5.90301154824175,-3.177912099901972,0.06094439219501756,"1"
5.41418591729532,3.7057843825052608,0.04179569632333565,"1"
-9.044031469288434,3.21451275349375,-0.017989058143695287,"0"
-7.681267377176431,-5.2961813455955316,0.010128736024396887,"1"
-2.1437215880207905,-8.002074721095365,0.10970885991530444,"1"
-6.509952388368041,-7.2741609918098575,-0.03387546772139775,"0"
6.110212660053179,3.0495618758812792,0.07601022707853278,"1"
9.95507878745233,-7.510503976491507,-0.007682815104833281,"0"
1.9020076597045144,-1.8490665352202544,0.1770558078849767,"1"
-9.595103230120976,-2.160470349243912,-0.04057942899248132,"0"
-5.94402966951054,1.2850360351882273,-0.032964502257240826,"0"
6.973932674361478,-2.785541471742623,0.12534581381135312,"1"
5.348598502328761,-5.792089639214564,0.12678410221804987,"1"
5.1242673220461565,9.624001109763366,-0.0913251630329349,"0"
-1.8278693152421397,2.4838949165534157,0.01867587704131613,"1"
-0.5303125751269064,-9.252308008192816,0.01690174533693906,"1"
4.031670401287322,-6.120985414912054,0.11809322289905107,"1"
-4.555963772036817,-2.160977481886448,-0.18760839424420225,"0"
-7.519770995471116,-7.135373329884407,-0.07798954670802125,"0"
-7.598224215016902,2.8400465080536,0.11920959922634675,"1"
-8.736591324359393,5.372621255695302,-0.07205314710609835,"0"
9.78946040134652,-9.73614428428657,0.06851028132984749,"1"
-5.181849762557356,9.305548866851602,-0.08837021089704362,"0"
-3.7385432879122993,6.334362748495725,0.11940017196110989,"1"
-6.42937286122989,-4.856067723346182,0.12155922446228049,"1"
-2.089365673609807,1.4945456973941003,0.21095563758519129,"1"
8.992197586057681,-7.124888146012274,-0.07742726266625069,"0"
-8.913738160427593,-5.821624104932949,-0.0882606269585058,"0"
7.946908348098532,-3.977808419429662,0.05765224990623776,"1"
-3.4190532189265843,-9.276756462709146,-0.045083329992012776,"0"
9.909604757653852,-0.5306126072930244,-0.04822421611562072,"0"
-6.647501463569061,7.076439041602708,-0.02888441624342187,"0"
9.122842399056822,7.81526076834783,-0.04377268553298385,"0"
-6.465996891986734,-8.318686705781133,-0.08506849818331758,"0"
-5.771281615871553,6.954317599300708,0.041825761833284146,"1"
7.467611727480346,6.338799528534651,-0.03695620329427892,"0"
-4.543949605178026,9.3692155823557,-0.08019101267700039,"0"
-6.871603880129706,-9.786841793950947,-0.047772263034220705,"0"
-4.2757522348937815,-1.8482777959443162,-0.21436244181686073,"0"
2.90060716006748,-9.665217101344757,-0.061250622130145024,"0"
0.26533610985396194,-4.935470750050226,-0.19698521529733232,"0"
-9.39138713516806,5.357825465708956,-0.09093776294327977,"0"
9.350111966134893,-7.92554987310536,-0.024823725514792748,"0"
-9.569840550628289,-5.071071432835366,-0.09107603419801329,"0"
-8.219041658078037,5.859320006704971,-0.06144370391160794,"0"
8.334264751227103,-1.6493656673429342,0.09427444146148545,"1"
0.8925988244256651,2.0074882548595063,0.3688087754396485,"1"
-3.4435864258203157,-1.6232504553617044,-0.16216917019443425,"0"
-0.644318547966801,5.244039469555894,-0.15923520114070527,"0"
-3.0212541995094195,-9.382795765458651,-0.04251618190583267,"0"
0.14168197087104772,-1.6517779486078972,0.6009095386779396,"1"
-6.186078919226854,9.379465011542216,-0.08644712089138902,"0"
-3.8210877739062665,-6.149113755163594,0.11287173120185992,"1"
-2.547678890381249,-3.38256648029136,-0.2097083730430377,"0"
4.668513254253286,6.560476386598854,0.12176541614931718,"1"
-3.460471627751806,-6.655301844833216,0.12510183295227187,"1"
-0.5411116821352842,2.965147013107895,0.04217856748797487,"1"
-4.816447623925713,-9.692870230851362,-0.0910276887969846,"0"
-1.4177388648603202,-3.836654152891499,-0.19867299046981562,"0"
-3.4095290607221145,6.3727948964344066,0.1120880737312219,"1"
-2.114462088889672,-3.1854532461181577,-0.16481961714162924,"0"
-2.603113277634641,5.020141120052916,-0.10393615416443597,"0"
-3.9503888662405,-4.632753464869328,-0.031799643843785814,"0"
-8.425693493133739,-0.91392695329281,0.09595379489810597,"1"
3.1592973669722824,6.266631788748587,0.09552965265725102,"1"
6.153126138899385,-4.265990967672966,0.12468070646600128,"1"
-7.104575114508145,-2.2139765859790206,0.12311267033163502,"1"
9.34374971442761,3.1409655802230922,-0.04254508155874738,"0"
7.468810585206377,-7.55691749722115,-0.08772829879138502,"0"
5.17340860416426,9.967307170280101,-0.08661350295052152,"0"
-8.736820223549053,-7.404651728411718,-0.0783573244055214,"0"
-3.1741436578248594,2.1106832386789787,-0.1629616436136951,"0"
-7.976891445726144,-2.2362205610871344,0.10969835189109362,"1"
6.8462373464057045,-1.0330064241615418,0.0863167466518136,"1"
-7.901005847186271,7.57405557149362,-0.09124923760320523,"0"
-1.3035697121328997,-4.601327578659591,-0.2085868137396351,"0"
-6.908487555877194,4.0623464821232105,0.12317500332560644,"1"
-2.678998682508558,-5.620746321381047,-0.009092236829530375,"0"
8.13318328716812,5.656472542273804,-0.046791861260456764,"0"
1.9769169786298875,8.94080362840026,0.028921278634521125,"1"
-8.52283251736907,2.6687999479169218,0.05307795778332409,"1"
-7.77966462660501,-2.7425208716707967,0.11189618156095253,"1"
-3.9315463876691688,-0.05980819431625051,-0.18073260132200678,"0"
6.322463171571421,9.676881398179386,-0.07312887418122017,"0"
8.94775960513833,9.733837794858097,0.04608528397258977,"1"
-6.742426805282129,-3.953831565154,0.1278480160051322,"1"
0.8439988855859752,9.535161527231768,-0.015369920466132638,"0"
-3.4137709065964073,2.119723478533839,-0.19128857809559818,"0"
-9.130359541983793,-8.426786040360577,-0.011360930764430979,"0"
-3.075543808590906,8.089706585371616,0.08044886959044671,"1"
7.129914010291753,9.206353188035411,-0.06842582657394594,"0"
4.186431017031618,4.82271072717972,0.016116625157344616,"1"
8.139225292848355,-0.5604514650035863,0.11693230243993251,"1"
-9.581833806546749,5.250122273612888,-0.09130357194034851,"0"
3.616507502639397,9.453696161117861,-0.06342351925339854,"0"
6.869027594476115,2.1443685872419334,0.10995117068553299,"1"
3.478195490446719,-9.117179294906245,-0.03353085198550933,"0"
-2.8943483859851593,-1.6219054842460956,-0.05283668979801534,"0"
4.198236882286032,0.48934715165706244,-0.20922781125628728,"0"
-7.349668111975527,2.4311969924803236,0.12835796401524,"1"
-2.743311501879808,-4.260285025201531,-0.18506285101470052,"0"
4.077133566717494,-2.333380024986198,-0.21285032717391267,"0"
-3.1878382395471476,3.5137970277364676,-0.21066816944230504,"0"
3.040275222239245,7.587618221345721,0.11612486796179879,"1"
-3.7686806265660655,8.795882673845085,-0.015044852869597398,"0"
-2.280428916640389,-3.673079442349696,-0.21402010321525325,"0"
5.475952261609116,-4.241296980323934,0.08658929701587387,"1"
-6.911578207066372,-9.025427730894327,-0.08194136873394142,"0"
-5.067473938723104,-1.7059087557121373,-0.15062116107458182,"0"
9.74478228625502,3.56132158478772,-0.0784213440629963,"0"
-6.019341604838724,-8.044250321800927,-0.05801241576102016,"0"
1.3612667377688794,-9.324053688058134,1.994106349778764E-4,"1"
3.9083962808366017,9.715147634593873,-0.08269435607368965,"0"
-4.264181496782684,-0.5320138598665345,-0.21294051202387376,"0"
-9.271407101964403,-5.792751090482035,-0.09128903736120844,"0"
-8.349262787671165,-6.605325674189563,-0.08825444369168624,"0"
1.6297811062289806,-2.362625807692811,0.09338992573299042,"1"
-8.970901112837502,-0.7024462742909972,0.04596519749500876,"1"
-6.6331592336010985,4.675590233088867,0.11903529862120911,"1"
-9.969771356951009,-9.41199066612331,0.06640181454657589,"1"
7.584167434043433,-5.015666248852018,0.03585792781048456,"1"
-5.371290917563957,-2.608119437443184,-0.051435476480292154,"0"
-0.8479323122018272,-8.92493766552982,0.049484558711366526,"1"
-4.184074713449942,-7.075882269346052,0.11357447179705832,"1"
-7.066575862521491,8.599403424449253,-0.08902828847591159,"0"
0.8531929737141652,-7.829763493309816,0.1269351155332716,"1"
2.3924494231347744,3.6409743885241035,-0.2151632661496039,"0"
-6.942465017410353,-8.260194250829858,-0.09072916566907173,"0"
2.0832054740100574,-7.160301153860107,0.12367999297535134,"1"
-9.455949070818868,-7.311523069882249,-0.04816015266068054,"0"
3.8477030505399803,4.067409911071753,-0.11288703022048399,"0"
-9.62599476977617,-3.098151309512904,-0.06275662063031462,"0"
-6.390557740087701,-1.239237326131967,0.0344857498971734,"1"
8.919077501590191,-5.4181485873966455,-0.08119958754110711,"0"
8.628359929688358,1.846348848193447,0.06409283882808643,"1"
-8.733831208916127,-0.6779653488033084,0.0704102865076689,"1"
2.210017577647644,5.467330734582088,-0.06385457766405597,"0"
-4.467421106917556,8.612280299466214,-0.028211192096488365,"0"
8.9205736129332,1.5073098347932046,0.04076867177330733,"1"
4.479686105261152,3.3487127885276564,-0.11383777045993158,"0"
-5.302632382097732,-7.665593648706553,0.011124252067238067,"1"
-6.691592291571626,8.576076228378788,-0.0912935125610925,"0"
-4.227086148336636,5.4480567949177185,0.08336619705896467,"1"
